0.326923787243321	0.0	0.909796020481248	0.0	0.999767840033168	0.999808451321421	0.0	0.0	0.989913385123107	0.0	0.1293087347914159	0.0	-0.0002057730279919623	-0.00016977822436692325	0.0	0.0	-0.008132267410588034
0.0	0.42	0.0	0.42	0.985350128972078	0.0	0.632	0.632	0.829188237147466	-0.46254119687771006	0.0	-0.16510218327064002	-0.012966421027708064	0.0	0.16625497423625402	0.16625497423625402	0.17667679245311207
0.0	0.42	0.0	0.42	0.0	0.0	0.632	0.632	0.766793405354952	-0.16510218327064002	0.0	-0.16510218327064002	0.0	0.0	-0.27045671809026695	-0.27045671809026695	-0.17891670179020602
0.632	0.0	0.632	0.0	0.88254119687771	0.42	0.0	0.0	0.902456718090267	0.0	-0.27045671809026695	0.0	-0.10280893209436792	-0.46254119687771006	0.0	0.0	-0.07731385501129506
0.829188237147466	0.0	0.979770573101562	0.0	0.999808451321421	0.797220613547766	0.0	0.0	0.987833897169621	0.0	-0.016279732416627946	0.0	-0.00016977822436692325	-0.175559319275159	0.0	0.0	-0.009805150828143039
0.465745025763746	0.0	0.902456718090267	0.0	0.998316549999786	0.88254119687771	0.0	0.0	0.99605030551819	0.0	-0.07731385501129506	0.0	-0.001491901321635014	-0.10280893209436792	0.0	0.0	-0.0031879291785030794
0.749491743197618	0.0	0.999238234696693	0.0	0.999997525998128	0.999808451321421	0.0	0.0	0.999971811760875	0.0	-0.0006151955846789292	0.0	-2.192859557048621e-06	-0.00016977822436692325	0.0	0.0	-2.27675651799375e-05
0.719055705099446	0.0	0.999912122907451	0.0	0.999999996369411	0.999999718857685	0.0	0.0	0.999999799549202	0.0	-7.097733958993935e-05	0.0	-3.2180140774329402e-09	-2.4919372598741774e-07	0.0	0.0	-1.6190437690521975e-07
0.836651996473626	0.0	0.998559772310372	0.0	0.999999718857685	0.999978229545788	0.0	0.0	0.999994579326055	0.0	-0.0011629759969820075	0.0	-2.4919372598741774e-07	-1.929645234000077e-05	0.0	0.0	-4.378281519001881e-06
0.0	0.42	0.0	0.42	0.985350128972078	0.0	0.632	0.632	0.979770573101562	-0.16510218327064002	0.0	-0.46254119687771006	-0.012966421027708064	0.0	-0.27045671809026695	-0.27045671809026695	0.03910620229041206
0.465745025763746	0.0	0.465745025763746	0.0	0.88254119687771	0.88254119687771	0.0	0.0	0.465745025763746	0.0	-0.36344321138372004	0.0	-0.10280893209436792	-0.10280893209436792	0.0	0.0	0.09052005121907797
0.0	0.999057977826811	0.0	0.774460208521199	0.999057977826811	0.0	0.480034790788822	0.326923787243321	0.54392021788649	0.0015834284359850237	0.0	0.06716153029868299	-0.0008348958553919816	0.0	-0.356617205684804	-0.413122949250414	0.13095853841638505
0	0.58510218327064	0	0	0.642186480087193	0	0.465745025763746	0.465745025763746	0.326923787243321	-0.039664568238510944	0	0	-0.0016625736887219134	0	0.09052005121907797	0.09052005121907797	0.004076678262692979
0.322847108980628	0	0.322847108980628	0	0.644822943113482	0.643849053775915	0	0	0.320905385485346	0	0.0013178549822749908	0	0.0	-0.0006134598582250295	0	0	4.7463423968885365e-08
0	0.644823538216151	0	0.64480540258081	0.644823871739197	0	0.320905533486344	0.320905533486344	0.320905315851628	0.0	0	-1.1622285058021653e-05	-1.1316098058600232e-08	0	0.0	0.0	1.6100198951818356e-10
0	0.644774100917968	0	0.64446251363414	0.644821340539862	0	0.320969538296303	0.320969538296303	0.320905533486344	-3.130166284193159e-05	0	-0.00022726698028707748	0.0	0	0.0	0.0	1.4800099801259847e-07
0.936732263712299	0.0	0.999989745045792	0.0	0.999999999587425	0.999999968051411	0.0	0.0	0.99999010704942	0.0	-8.282925406000174e-06	0.0	-3.6569092198845965e-10	-2.8317999944960093e-08	0.0	0.0	-7.990535628943363e-06
0.0	0.42	0.0	0.42	0.42	0.0	0.632	0.632	0.632	-0.16510218327064002	0.0	-0.46254119687771006	-0.46254119687771006	0.0	-0.27045671809026695	0.16625497423625402	-0.27045671809026695
0.326923787243321	0.0	0.894953912164427	0.0	0.999998592637954	0.992913749034603	0.0	0.0	0.999999444232736	0.0	-0.08312836207242902	0.0	-1.2474314050603397e-06	-0.006276639184999988	0.0	0.0	-4.4889393202574013e-07
0.0	0.42	0.0	0.42	0.88254119687771	0.0	0.632	0.632	0.902456718090267	-0.16510218327064002	0.0	-0.46254119687771006	-0.10280893209436792	0.0	-0.27045671809026695	0.16625497423625402	-0.07731385501129506
0.735828178106563	0.0	0.999946673848386	0.0	0.999999577936738	0.999998616477769	0.0	0.0	0.999111449101874	0.0	-4.3071197405986084e-05	0.0	-3.741006230351118e-07	-1.226300715972961e-06	0.0	0.0	-0.00071757043978804
0.0	0.42	0.0	0.42	0.985350128972078	0.0	0.632	0.632	0.979770573101562	-0.46254119687771006	0.0	-0.16510218327064002	-0.012966421027708064	0.0	0.16625497423625402	-0.27045671809026695	-0.016279732416627946
0.869033522405003	0.0	0.999175147626119	0.0	0.999999999994672	0.999999996369411	0.0	0.0	0.999996619904852	0.0	-0.0006661367262209561	0.0	-4.722000568335716e-12	-3.2180140774329402e-09	0.0	0.0	-2.7301058189710403e-06
0.375224974544668	0.0	0.766793405354952	0.0	0.995689187977913	0.931276858660646	0.0	0.0	0.987833897169621	0.0	-0.17891670179020602	0.0	-0.0038193348218680256	-0.06048517226401995	0.0	0.0	-0.009805150828143039
0.339326376701904	0.0	0.774984939098219	0.0	0.992246079501883	0.637631137136493	0.0	0.0	0.321105535470924	0.0	-0.17301679766484301	0.0	-0.0068675765613329665	-0.0045553429507000365	0.0	0.0	-0.41438837832075603
0.0	0.999487187597783	0.0	0.789161679855683	0.99999999999702	0.0	0.885506355666383	0.998559772310372	0.938733449133064	-0.00045451456411904623	0.0	0.07234688155856595	-2.6409985309783224e-12	0.0	-0.090420616007304	-0.0011629759969820075	-0.04892083836569805
0.662570200419716	0.0	0.996373408831482	0.0	0.999999997934703	0.999997525998128	0.0	0.0	0.967037726924008	0.0	-0.002927310840375008	0.0	-1.830600004915084e-09	-2.192859557048621e-06	0.0	0.0	0.060238647287149005
